name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10025,2019-06-01,25.9,17.7,21.3,25.9,17.7,21.3,13.6,62.5,0,0,0,,0,0,,9.9,97.6,1009.5,18.1,15.8,237.7,20.6,8,,2019-06-01T05:26:50,2019-06-01T20:20:58,0.98,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-02,27.3,18.2,21.8,27.1,18.2,21.8,15.8,71.1,19.22,100,16.67,rain,0,0,38.9,17.1,241.2,1006.2,31.9,12.4,257,21.9,8,,2019-06-02T05:26:24,2019-06-02T20:21:41,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-03,20.8,14.5,17.7,20.8,14.5,17.7,5.2,46.6,0,0,0,,0,0,46.4,20.1,301.8,1012,22.7,16,309.1,26.5,10,,2019-06-03T05:26:01,2019-06-03T20:22:23,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-04,21.4,12.8,17.4,21.4,12.8,17.4,4.3,42.6,0,0,0,,0,0,37.8,19.7,263.6,1018.1,5.3,16,334.3,28.9,10,,2019-06-04T05:25:39,2019-06-04T20:23:04,0.01,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-05,26.9,18.4,22.1,27.4,18.4,22.2,13.9,60.5,0,0,0,,0,0,35.9,24.7,204.7,1011.3,52.9,15.4,215.9,18.5,9,,2019-06-05T05:25:20,2019-06-05T20:23:44,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-06,27.8,20.9,24.3,28.4,20.9,24.5,17.6,68.3,0.39,100,8.33,rain,0,0,37.1,20.4,286.8,1006.8,67.7,13.8,219.7,18.8,8,,2019-06-06T05:25:02,2019-06-06T20:24:22,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-07,27.2,18.7,22.2,27.4,18.7,22.2,15.2,65.5,0,0,0,,0,0,,13.9,48.6,1012.8,12.4,16,239,20.9,9,,2019-06-07T05:24:46,2019-06-07T20:24:58,0.1,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-08,27.1,17.8,21.9,26.6,17.8,21.9,10.8,52.8,0,0,0,,0,0,35.3,22.2,70.9,1020,6.5,15.3,313.7,27.1,9,,2019-06-08T05:24:33,2019-06-08T20:25:34,0.15,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-09,24.7,15.7,20,24.7,15.7,20,8.3,48.5,0,0,0,,0,0,33.5,19.1,74,1025.3,6.2,16,338,29.2,10,,2019-06-09T05:24:21,2019-06-09T20:26:08,0.21,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-10,20.7,15.6,17.6,20.7,15.6,17.6,14.9,84.9,15.86,100,37.5,rain,0,0,29.5,21.3,69.4,1018.2,83.8,8.5,49.6,4.2,2,,2019-06-10T05:24:11,2019-06-10T20:26:40,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-11,24.4,17.3,21.2,24.4,17.3,21.2,12.6,63.4,11.45,100,20.83,rain,0,0,47.1,30.9,311.5,1012.7,41.2,12.4,307.1,26.6,10,,2019-06-11T05:24:04,2019-06-11T20:27:11,0.32,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-12,23.3,15.1,19.2,23.3,15.1,19.2,8.3,49.9,0,0,0,,0,0,51.8,16.5,144,1020.9,7.1,16,309.6,26.7,9,,2019-06-12T05:23:58,2019-06-12T20:27:40,0.37,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-13,17.9,13.9,16.8,17.9,13.9,16.8,12.6,77.1,15.21,100,33.33,rain,0,0,50.5,21.4,65.2,1011.1,65.9,13.3,180.6,15.6,9,,2019-06-13T05:23:54,2019-06-13T20:28:07,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-14,23,14.6,18.4,23,14.6,18.4,10.3,63.3,0.25,100,4.17,rain,0,0,44,27.6,266.8,1011.8,41.6,14.2,236.2,20.5,7,,2019-06-14T05:23:53,2019-06-14T20:28:33,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-15,26.9,16.1,22.1,26.6,16.1,22,9.2,44.7,0,0,0,,0,0,46.5,25,216.1,1017.6,19.4,16,308.9,26.7,10,,2019-06-15T05:23:53,2019-06-15T20:28:57,0.48,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-16,26.9,18.7,22.8,27.9,18.7,22.9,16.8,69.6,0.98,100,20.83,rain,0,0,25.9,17.7,217.9,1011.3,65.1,16,157,13.4,6,,2019-06-16T05:23:55,2019-06-16T20:29:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-17,23.9,21.1,22.6,23.9,21.1,22.6,18.3,77,0,0,0,,0,0,,15.9,336.6,1013.9,74.4,15.7,99.1,8.4,3,,2019-06-17T05:23:59,2019-06-17T20:29:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-18,23,19.4,21.3,23,19.4,21.3,19.7,90.8,19.72,100,54.17,rain,0,0,,9.1,70,1013,87,6.4,78.9,6.7,4,,2019-06-18T05:24:05,2019-06-18T20:29:59,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-19,21.7,19,20,21.7,19,20,18.7,92.4,2.48,100,12.5,rain,0,0,37.1,11.6,90,1010.4,99.2,6.3,71.3,6,3,,2019-06-19T05:24:13,2019-06-19T20:30:16,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-20,25.2,18.2,21.1,25.2,18.2,21.1,20,93.8,11.91,100,41.67,rain,0,0,47,12.6,95.6,1002,79.2,4.9,120.2,10.3,5,,2019-06-20T05:24:23,2019-06-20T20:30:31,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-21,24.6,18.8,21.5,24.6,18.8,21.5,15.6,72.7,16.95,100,25,rain,0,0,49.4,34,330.4,1001.9,51.8,14.8,194.8,16.7,8,,2019-06-21T05:24:35,2019-06-21T20:30:45,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-22,26.2,17.1,22.1,26.2,17.1,22.1,9.4,46.1,0,0,0,,0,0,44.6,19.1,312.3,1011.9,15,16,321.6,27.7,9,,2019-06-22T05:24:48,2019-06-22T20:30:56,0.62,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-23,28.2,18.4,23.6,27.5,18.4,23.4,10.4,44.3,0,0,0,,0,0,35.3,25.9,295.7,1014.2,3,15.9,335.1,28.9,9,,2019-06-23T05:25:03,2019-06-23T20:31:06,0.67,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-24,29,19.5,24.6,28.4,19.5,24.5,13.4,50.9,0,0,0,,0,0,27.7,13.8,253.6,1011.1,5.3,16,259.2,22.6,9,,2019-06-24T05:25:20,2019-06-24T20:31:13,0.71,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-25,28.5,22.3,24.7,30.7,22.3,25.1,20.5,78.4,20.8,100,12.5,rain,0,0,,9.5,49.8,1009.8,57.9,12.5,127.9,11,6,,2019-06-25T05:25:39,2019-06-25T20:31:19,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-26,30.4,22,26.4,29.7,22,26.3,16.9,59.3,0,0,0,,0,0,31.7,12.3,320.4,1015.3,5,14.9,328.1,28.4,10,,2019-06-26T05:26:00,2019-06-26T20:31:23,0.81,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-27,31.2,22.3,27.4,30.3,22.3,27,14.8,48.4,0,0,0,,0,0,31.7,10.6,317.5,1019.1,6.5,16,329.7,28.4,10,,2019-06-27T05:26:22,2019-06-27T20:31:24,0.85,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-28,31.5,23.2,27.4,30.9,23.2,27.3,14.8,46.8,0,0,0,,0,0,,14.8,118.6,1020.5,18.5,16,298.3,25.6,9,,2019-06-28T05:26:46,2019-06-28T20:31:24,0.9,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-29,32.3,22.9,26.6,32.7,22.9,26.9,18.9,64.6,2.47,100,12.5,rain,0,0,68.3,22.3,254.1,1014.8,12.5,15.4,244.6,21,9,,2019-06-29T05:27:11,2019-06-29T20:31:22,0.94,Rain,Clear conditions throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-06-30,28.3,22.2,24.6,28.1,22.2,24.5,15.6,59.7,1.38,100,8.33,rain,0,0,57.8,28.2,307.6,1008.6,27.9,16,305.6,26.4,10,,2019-06-30T05:27:38,2019-06-30T20:31:17,0.97,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-01,28.7,18.5,24.1,28,18.5,23.9,13,51.3,0,0,0,,0,0,,16,312.3,1012.5,4.4,15.9,329.2,28.2,10,,2019-07-01T05:28:07,2019-07-01T20:31:11,0.99,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-02,29.3,22.2,25.9,30.6,22.2,26.3,16.4,56.1,0.54,100,8.33,rain,0,0,,11,282.7,1009.8,34.6,16,198.1,17.1,8,,2019-07-02T05:28:37,2019-07-02T20:31:02,1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-03,29.1,24,26.6,30.6,24,27.2,19.4,64.8,0,0,0,,0,0,,8.6,352.7,1010.7,49.4,16,159.2,13.7,7,,2019-07-03T05:29:09,2019-07-03T20:30:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-04,31.8,23.5,27,31.6,23.5,27.2,18.7,62.8,0,0,0,,0,0,32.3,18.4,135.3,1017.4,5.3,13.7,317.7,27.4,9,,2019-07-04T05:29:42,2019-07-04T20:30:40,0.02,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-05,29.2,22.8,25.5,31.6,22.8,26.3,21.1,77,0,0,0,,0,0,33.5,19.8,164.9,1019.9,68.6,14.1,294.1,25.2,8,,2019-07-05T05:30:16,2019-07-05T20:30:25,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-06,31.4,25.1,27.2,35.6,25.1,28.6,22.3,75,0.35,100,12.5,rain,0,0,33.5,13.4,228.4,1013.2,47.8,15.2,194.9,16.9,7,,2019-07-06T05:30:52,2019-07-06T20:30:08,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-07,29.4,22.9,25.6,30.1,22.9,25.9,19.1,68.1,0,0,0,,0,0,40.7,19.1,55.7,1012.2,36.7,16,281.3,24.3,9,,2019-07-07T05:31:29,2019-07-07T20:29:50,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-08,25.3,20.2,22.7,25.3,20.2,22.7,16.8,70.3,1.13,100,20.83,rain,0,0,,11.5,43.4,1015,47.9,15.7,167.8,14.3,7,,2019-07-08T05:32:08,2019-07-08T20:29:29,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-09,30.8,21.2,26,30.1,21.2,25.9,16.2,57.7,0,0,0,,0,0,29.5,10.5,325.2,1016.5,2.9,15.6,303,26.2,9,,2019-07-09T05:32:47,2019-07-09T20:29:07,0.25,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-10,31.2,23.4,27.3,31.9,23.4,27.9,18.2,58.3,0,0,0,,0,0,27.7,10.8,243.1,1016.3,20.2,16,180.4,15.5,7,,2019-07-10T05:33:28,2019-07-10T20:28:42,0.31,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-11,30,23,25.4,32.1,23,25.7,19.7,72.7,20.27,100,37.5,rain,0,0,40.7,26.4,182.8,1012.6,59.4,12.8,157,13.8,7,,2019-07-11T05:34:10,2019-07-11T20:28:15,0.36,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-12,30.2,22.3,25.7,31,22.3,26.1,19.1,69.5,0.14,100,4.17,rain,0,0,38.9,24.7,303,1007.2,43.4,15,246.6,21.2,7,,2019-07-12T05:34:53,2019-07-12T20:27:47,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-13,29.6,21.7,25.8,30.1,21.7,26.1,17.1,59.5,0,0,0,,0,0,,14.7,285.2,1012.6,3.2,16,315.5,27.1,9,,2019-07-13T05:35:38,2019-07-13T20:27:16,0.44,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-14,31.3,24.5,28,31.5,24.5,28,15.8,48.6,0,0,0,,0,0,38.9,18,296.2,1013.1,12.8,16,299.9,26,10,,2019-07-14T05:36:23,2019-07-14T20:26:44,0.47,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-15,29.6,20.3,25.8,28.8,20.3,25.6,13.6,47.9,0,0,0,,0,0,33.5,19,320.4,1017,5.9,16,318.1,27.2,10,,2019-07-15T05:37:09,2019-07-15T20:26:09,0.49,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-16,32.4,22.2,27.8,33.4,22.2,28.3,16.8,52,0,0,0,,0,0,35.3,19.7,221.5,1017,6.7,16,299.7,25.7,9,,2019-07-16T05:37:56,2019-07-16T20:25:33,0.5,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-17,33.5,23,29.1,39.5,23,31.9,21.7,65.5,44.61,100,12.5,rain,0,0,54.7,12.7,221.4,1013.3,44.9,13.8,186.5,16,8,,2019-07-17T05:38:44,2019-07-17T20:24:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-18,25.9,22.3,23.8,25.9,22.3,23.8,22.3,91.3,15.48,100,33.33,rain,0,0,31.7,17.8,60,1012.2,86.1,12.1,103.6,9,5,,2019-07-18T05:39:33,2019-07-18T20:24:14,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-19,32.7,21.8,27.3,38.2,21.8,29.9,22.2,74.9,0,0,0,,0,0,37.1,22.9,222.6,1011.7,53,15.1,248.5,21.4,9,,2019-07-19T05:40:23,2019-07-19T20:23:32,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-20,34.7,27.9,31.5,39.8,31,35.7,22.7,60.4,0,0,0,,0,0,42.5,16,273.9,1010,8.5,15.7,284.8,24.6,9,,2019-07-20T05:41:13,2019-07-20T20:22:48,0.56,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-21,34.7,28.2,31.5,41.1,31,35.9,22.7,60.4,0.03,100,4.17,rain,0,0,35.3,21.4,274.9,1008.7,13.9,15.9,258.1,22.3,9,,2019-07-21T05:42:05,2019-07-21T20:22:02,0.6,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-22,31.3,22.9,26.8,35.5,22.9,28.6,21.6,74,39.79,100,29.17,rain,0,0,44.6,17.9,119.1,1009,38.4,14,221.6,18.9,9,,2019-07-22T05:42:57,2019-07-22T20:21:15,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-23,23.5,19.5,21.7,23.5,19.5,21.7,18.9,84.8,17.05,100,37.5,rain,0,0,27.7,17.3,24.1,1009.7,91.6,14.1,76,6.5,3,,2019-07-23T05:43:49,2019-07-23T20:20:25,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-24,27.9,19.6,23.6,28.1,19.6,23.6,16.4,66.8,0.6,100,12.5,rain,0,0,44.6,13.8,27.9,1013.5,37.7,15.8,301.2,26,10,,2019-07-24T05:44:42,2019-07-24T20:19:34,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-25,28.6,21.7,24.9,28.1,21.7,24.8,14.8,55.2,0,0,0,,0,0,,12.4,1.3,1018.8,30.1,16,295,25.4,9,,2019-07-25T05:45:36,2019-07-25T20:18:41,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-26,30,21.2,25.6,29.6,21.2,25.6,15.5,54.7,0,0,0,,0,0,50,13,6,1023.6,14.8,16,294.3,25.5,9,,2019-07-26T05:46:30,2019-07-26T20:17:47,0.83,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-27,28.6,22.9,25.7,29.9,22.9,26,17,59,0,0,0,,0,0,34.7,18.5,188.6,1023.5,16.2,16,268.9,23.2,9,,2019-07-27T05:47:25,2019-07-27T20:16:51,0.87,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-28,31.4,23.4,27.4,32.1,23.4,27.8,18.2,58.4,0,0,0,,0,0,35.3,21.1,243.5,1018.7,9.7,16,292.9,25.2,9,,2019-07-28T05:48:21,2019-07-28T20:15:53,0.92,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-29,31.6,22.4,27.7,33.7,22.4,28.7,18.9,59.6,0.36,100,8.33,rain,0,0,57.2,12.6,248.6,1015.4,17,16,261.1,22.5,9,,2019-07-29T05:49:16,2019-07-29T20:14:53,0.96,Rain,Clear conditions throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-30,33.5,26.2,29,37.1,26.2,30.9,20.5,60.4,0.25,100,4.17,rain,0,0,38.9,16.6,213.1,1015,9.3,15.3,222.7,19,9,,2019-07-30T05:50:12,2019-07-30T20:13:52,0.99,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-07-31,29.7,21.9,25.5,31.9,21.9,26.1,19.9,72.7,9.05,100,20.83,rain,0,0,,12.7,275.1,1016.1,26,12.9,138,11.9,8,,2019-07-31T05:51:09,2019-07-31T20:12:49,1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-01,30.1,21.8,25.6,29.4,21.8,25.6,16.8,61.8,0,0,0,,0,0,,11.3,27.9,1018.1,28.9,14.3,264.7,22.9,9,,2019-08-01T05:52:06,2019-08-01T20:11:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-02,28.2,23.3,25.7,28.9,23.3,25.8,16.9,59.3,0,0,0,,0,0,55.4,12.9,113.2,1019.4,30.5,16,232.7,20.2,8,,2019-08-02T05:53:03,2019-08-02T20:10:39,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-03,28.9,23,25.6,30.1,23,26.2,19.7,70.4,0,0,0,,0,0,33.4,18.4,192.8,1016.2,30.5,16,297.6,25.8,9,,2019-08-03T05:54:01,2019-08-03T20:09:32,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-04,30,20.9,25,30.2,20.9,25.2,18.6,70.2,7.04,100,12.5,rain,0,0,54.9,14.5,29.5,1012.8,31.5,14,268,23.1,9,,2019-08-04T05:54:58,2019-08-04T20:08:23,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-05,27.2,21.7,24.4,27.2,21.7,24.4,15.4,58.2,0,0,0,,0,0,33.5,15.1,58.5,1014.7,5.9,16,248.5,21.4,8,,2019-08-05T05:55:56,2019-08-05T20:07:13,0.13,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-06,26.1,22.2,23.9,26.1,22.2,23.9,20.4,81.2,0.83,100,4.17,rain,0,0,29.5,18.5,112.1,1011.8,31.8,14.3,133,11.5,5,,2019-08-06T05:56:54,2019-08-06T20:06:01,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-07,28.9,20.8,24.2,31.9,20.8,24.6,21,83.2,27.55,100,37.5,rain,0,0,64.8,24,188,1009.3,53.4,12.7,156.6,13.6,9,,2019-08-07T05:57:53,2019-08-07T20:04:49,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-08,29,20.2,23.8,29.7,20.2,24.1,18.6,75.2,4.6,100,4.17,rain,0,0,48.7,22.1,254.7,1006.7,46.3,13.1,251.7,21.8,8,,2019-08-08T05:58:51,2019-08-08T20:03:34,0.29,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-09,27.5,20.7,23.7,27.8,20.7,23.7,16,64,1.57,100,8.33,rain,0,0,35.8,15.2,294.5,1007.3,24.3,16,234,20.2,9,,2019-08-09T05:59:50,2019-08-09T20:02:19,0.34,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-10,26.3,19.5,23.2,26.3,19.5,23.2,11.4,48.7,0,0,0,,0,0,37.2,22.7,299.2,1010.3,17.6,16,285.5,24.7,9,,2019-08-10T06:00:49,2019-08-10T20:01:02,0.39,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-11,26.3,18.5,22.6,26.3,18.5,22.6,11.1,49,0,0,0,,0,0,29.5,13.7,297.5,1015.5,13.3,16,278.4,24,10,,2019-08-11T06:01:48,2019-08-11T19:59:44,0.43,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-12,29.1,20.2,25.1,28.6,20.2,25,13.7,50.2,0,0,0,,0,0,33.5,22.3,258,1014.2,14,16,286.4,24.6,9,,2019-08-12T06:02:47,2019-08-12T19:58:25,0.46,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-13,25.6,22.1,24.3,25.6,22.1,24.3,19.9,76.9,1.63,100,16.67,rain,0,0,27.7,13.5,217.3,1009.4,64.1,15.5,88.8,7.8,5,,2019-08-13T06:03:46,2019-08-13T19:57:05,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2019-08-14,27.8,22.8,24.7,29.7,22.8,24.9,20.4,77.2,0,0,0,,0,0,,13.7,52.9,1009.8,59.6,13.6,123.2,10.7,6,,2019-08-14T06:04:45,2019-08-14T19:55:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
